
1501406400.000,Sunday, 2017-07-30, 11:20:00,51.433,26.200,20.000,26.000,1501406575.078,Sunday, 2017-07-30, 11:22:55,
1501406700.000,Sunday, 2017-07-30, 11:25:00,51.567,26.233,20.000,26.000,1501406857.397,Sunday, 2017-07-30, 11:27:37,
1501407000.000,Sunday, 2017-07-30, 11:30:00,51.033,26.233,20.000,25.667,1501407154.877,Sunday, 2017-07-30, 11:32:34,
1501407300.000,Sunday, 2017-07-30, 11:35:00,51.000,26.267,21.000,25.667,1501407454.809,Sunday, 2017-07-30, 11:37:34,
1501407600.000,Sunday, 2017-07-30, 11:40:00,51.200,26.333,21.000,25.667,1501407759.948,Sunday, 2017-07-30, 11:42:39,
1501407900.000,Sunday, 2017-07-30, 11:45:00,50.867,26.267,23.000,27.000,1501408065.028,Sunday, 2017-07-30, 11:47:45,
1501408200.000,Sunday, 2017-07-30, 11:50:00,51.200,26.300,23.000,27.000,1501408359.927,Sunday, 2017-07-30, 11:52:39,
1501408500.000,Sunday, 2017-07-30, 11:55:00,50.867,26.400,22.333,27.000,1501408654.903,Sunday, 2017-07-30, 11:57:34,
1501408800.000,Sunday, 2017-07-30, 12:00:00,50.267,17.800,22.000,27.000,1501408954.907,Sunday, 2017-07-30, 12:02:34,
1501409100.000,Sunday, 2017-07-30, 12:05:00,50.600,26.400,22.000,27.000,1501409257.437,Sunday, 2017-07-30, 12:07:37,
1501409400.000,Sunday, 2017-07-30, 12:10:00,50.733,26.467,21.667,27.000,1501409554.869,Sunday, 2017-07-30, 12:12:34,
1501409700.000,Sunday, 2017-07-30, 12:15:00,48.400,26.433,21.000,27.000,1501409854.883,Sunday, 2017-07-30, 12:17:34,
1501410000.000,Sunday, 2017-07-30, 12:20:00,48.533,26.200,20.000,27.000,1501410157.400,Sunday, 2017-07-30, 12:22:37,
1501410300.000,Sunday, 2017-07-30, 12:25:00,49.800,26.333,21.000,27.000,1501410457.427,Sunday, 2017-07-30, 12:27:37,
1501410600.000,Sunday, 2017-07-30, 12:30:00,48.833,26.467,20.667,27.000,1501410757.437,Sunday, 2017-07-30, 12:32:37,
1501410900.000,Sunday, 2017-07-30, 12:35:00,48.933,26.500,21.000,27.000,1501411059.966,Sunday, 2017-07-30, 12:37:39,
1501411200.000,Sunday, 2017-07-30, 12:40:00,48.733,26.533,21.000,27.000,1501411357.436,Sunday, 2017-07-30, 12:42:37,
1501411500.000,Sunday, 2017-07-30, 12:45:00,48.167,26.433,20.667,27.000,1501411654.872,Sunday, 2017-07-30, 12:47:34,
1501411800.000,Sunday, 2017-07-30, 12:50:00,48.500,26.500,20.667,27.000,1501411962.494,Sunday, 2017-07-30, 12:52:42,
1501412100.000,Sunday, 2017-07-30, 12:55:00,48.100,26.500,20.667,27.000,1501412254.909,Sunday, 2017-07-30, 12:57:34,
